dataset,model,true_target,predicted_target
lebenshilfe_ood,Variante B (Dynamisch),0.4827856123447418,0.1846110075712204
lebenshilfe_ood,Variante B (Dynamisch),0.6607707142829895,0.35134080052375793
lebenshilfe_ood,Variante B (Dynamisch),0.44639864563941956,0.20963989198207855
lebenshilfe_ood,Variante B (Dynamisch),0.6871980428695679,0.534569501876831
lebenshilfe_ood,Variante B (Dynamisch),0.43805310130119324,0.48121726512908936
lebenshilfe_ood,Variante B (Dynamisch),0.9807339310646057,0.5923704504966736
lebenshilfe_ood,Variante B (Dynamisch),0.4893918037414551,0.526947557926178
lebenshilfe_ood,Variante B (Dynamisch),0.5805876851081848,0.42926719784736633
lebenshilfe_ood,Variante B (Dynamisch),0.8194871544837952,0.5687700510025024
lebenshilfe_ood,Variante B (Dynamisch),0.5231586694717407,0.44850194454193115
lebenshilfe_ood,Variante B (Dynamisch),0.3575371503829956,0.2111692726612091
lebenshilfe_ood,Variante B (Dynamisch),0.942307710647583,0.6802226305007935
lebenshilfe_ood,Variante B (Dynamisch),0.8766430616378784,0.49637356400489807
lebenshilfe_ood,Variante B (Dynamisch),0.4774148762226105,0.33395278453826904
lebenshilfe_ood,Variante B (Dynamisch),0.4404255449771881,0.3969486653804779
lebenshilfe_ood,Variante B (Dynamisch),0.6796116232872009,0.3684508204460144
lebenshilfe_ood,Variante B (Dynamisch),0.4703929126262665,0.3428826928138733
lebenshilfe_ood,Variante B (Dynamisch),0.7602474689483643,0.6666243076324463
lebenshilfe_ood,Variante B (Dynamisch),0.6388115286827087,0.5051126480102539
lebenshilfe_ood,Variante B (Dynamisch),0.8161290287971497,0.6871964335441589
lebenshilfe_ood,Variante B (Dynamisch),0.05269058421254158,0.11677016317844391
lebenshilfe_ood,Variante B (Dynamisch),0.2001209259033203,0.10489023476839066
lebenshilfe_ood,Variante B (Dynamisch),0.7389277219772339,0.6555518507957458
lebenshilfe_ood,Variante B (Dynamisch),0.0,0.1920163482427597
lebenshilfe_ood,Variante B (Dynamisch),0.3306327164173126,0.30506882071495056
lebenshilfe_ood,Variante B (Dynamisch),0.08759123831987381,0.37902387976646423
lebenshilfe_ood,Variante B (Dynamisch),0.3104742467403412,0.27157822251319885
lebenshilfe_ood,Variante B (Dynamisch),0.6397502422332764,0.5373906493186951
lebenshilfe_ood,Variante B (Dynamisch),0.6293333172798157,0.5118776559829712
lebenshilfe_ood,Variante B (Dynamisch),0.668694257736206,0.41363340616226196
lebenshilfe_ood,Variante B (Dynamisch),0.06818182021379471,0.4470677673816681
lebenshilfe_ood,Variante B (Dynamisch),0.5886970162391663,0.6207216382026672
lebenshilfe_ood,Variante B (Dynamisch),0.1878335177898407,0.2383611649274826
lebenshilfe_ood,Variante C (Hybrid),0.15851852297782898,0.05694342404603958
lebenshilfe_ood,Variante C (Hybrid),0.3246951103210449,0.11674539744853973
lebenshilfe_ood,Variante C (Hybrid),0.5059795379638672,0.28724026679992676
lebenshilfe_ood,Variante C (Hybrid),0.18999595940113068,0.09976105391979218
lebenshilfe_ood,Variante C (Hybrid),1.0,0.6650826930999756
lebenshilfe_ood,Variante C (Hybrid),1.0,0.3347818851470947
lebenshilfe_ood,Variante C (Hybrid),0.9165622591972351,0.30751919746398926
lebenshilfe_ood,Variante C (Hybrid),0.9595265984535217,0.6904526948928833
lebenshilfe_ood,Variante C (Hybrid),0.16249999403953552,0.15082557499408722
lebenshilfe_ood,Variante C (Hybrid),0.9404096603393555,0.4553395211696625
lebenshilfe_ood,Variante C (Hybrid),0.3728562295436859,0.4423646032810211
lebenshilfe_ood,Variante C (Hybrid),0.43626323342323303,0.4690692722797394
lebenshilfe_ood,Variante C (Hybrid),0.8253373503684998,0.5098108053207397
lebenshilfe_ood,Variante C (Hybrid),0.4408155679702759,0.34604161977767944
lebenshilfe_ood,Variante C (Hybrid),0.9593392610549927,0.5466328263282776
lebenshilfe_ood,Variante C (Hybrid),0.27314284443855286,0.03481002897024155
lebenshilfe_ood,Variante C (Hybrid),0.21796338260173798,0.19629821181297302
lebenshilfe_ood,Variante C (Hybrid),0.3519391119480133,0.23663222789764404
lebenshilfe_ood,Variante C (Hybrid),0.2481076568365097,0.1829935908317566
lebenshilfe_ood,Variante C (Hybrid),0.833050012588501,0.3892326056957245
lebenshilfe_ood,Variante C (Hybrid),0.3299282193183899,0.28869542479515076
lebenshilfe_ood,Variante C (Hybrid),0.7439053058624268,0.7926126718521118
lebenshilfe_ood,Variante C (Hybrid),0.482566237449646,0.3820289373397827
lebenshilfe_ood,Variante C (Hybrid),0.4969044327735901,0.5271151661872864
lebenshilfe_ood,Variante C (Hybrid),0.5418757200241089,0.421087384223938
lebenshilfe_ood,Variante C (Hybrid),0.8229877352714539,0.4729892313480377
lebenshilfe_ood,Variante C (Hybrid),0.5391608476638794,0.6805108189582825
lebenshilfe_ood,Variante C (Hybrid),0.7114953398704529,0.5196981430053711
lebenshilfe_ood,Variante C (Hybrid),0.7971367835998535,0.5590999126434326
lebenshilfe_ood,Variante C (Hybrid),0.592822253704071,0.3665447533130646
lebenshilfe_ood,Variante C (Hybrid),0.8380604982376099,0.6635677814483643
lebenshilfe_ood,Variante C (Hybrid),0.7234042286872864,0.29645347595214844
lebenshilfe_ood,Variante C (Hybrid),0.6940344572067261,0.542474091053009
lebenshilfe_ood,Variante C (Hybrid),0.5505587458610535,0.1625606119632721
lebenshilfe_ood,Variante C (Hybrid),0.8982651233673096,0.707667887210846
lebenshilfe_ood,Variante C (Hybrid),0.33759263157844543,0.44999581575393677
lebenshilfe_ood,Variante C (Hybrid),0.6195240020751953,0.3348671793937683
lebenshilfe_ood,Variante C (Hybrid),0.5428005456924438,0.5159046649932861
lebenshilfe_ood,Variante C (Hybrid),0.5650517344474792,0.5854120254516602
lebenshilfe_ood,Variante C (Hybrid),0.33010023832321167,0.49546507000923157
lebenshilfe_ood,Variante C (Hybrid),0.3528279960155487,0.2479223608970642
lebenshilfe_ood,Variante C (Hybrid),0.05021253973245621,0.1219930350780487
lebenshilfe_ood,Variante C (Hybrid),0.33387306332588196,0.2967177629470825
lebenshilfe_ood,Variante C (Hybrid),0.29438328742980957,0.4077873229980469
lebenshilfe_ood,Variante C (Hybrid),0.5176803469657898,0.4183667004108429
lebenshilfe_ood,Variante C (Hybrid),0.2529260516166687,0.1902802288532257
lebenshilfe_ood,Variante C (Hybrid),0.44796618819236755,0.39798852801322937
lebenshilfe_ood,Variante C (Hybrid),0.2252470999956131,0.121406689286232
lebenshilfe_ood,Variante C (Hybrid),0.1755101978778839,0.27331095933914185
lebenshilfe_ood,Variante C (Hybrid),0.22093360126018524,0.2501155734062195
lebenshilfe_ood,Variante C (Hybrid),0.1178910955786705,0.37339991331100464
lebenshilfe_ood,Variante C (Hybrid),0.9980168342590332,0.6548926830291748
lebenshilfe_ood,Variante C (Hybrid),0.572903573513031,0.6607946157455444
lebenshilfe_ood,Variante C (Hybrid),0.36512261629104614,0.41693371534347534
lebenshilfe_ood,Variante C (Hybrid),0.11623215675354004,0.4405485689640045
lebenshilfe_ood,Variante C (Hybrid),0.013865239918231964,0.7272036075592041
lebenshilfe_ood,Variante C (Hybrid),0.7748880386352539,0.7911574840545654
lebenshilfe_ood,Variante C (Hybrid),0.3014705777168274,0.643807590007782
lebenshilfe_ood,Variante C (Hybrid),0.4541427791118622,0.6090670824050903
lebenshilfe_ood,Variante C (Hybrid),0.8715110421180725,0.7280663847923279
lebenshilfe_ood,Variante C (Hybrid),0.34610244631767273,0.37741848826408386
lebenshilfe_ood,Variante C (Hybrid),0.9368420839309692,0.5526922345161438
lebenshilfe_ood,Variante C (Hybrid),0.5942114591598511,0.3273862302303314
lebenshilfe_ood,Variante C (Hybrid),0.21762590110301971,0.1780349463224411
lebenshilfe_ood,Variante C (Hybrid),0.03852889686822891,0.14148548245429993
lebenshilfe_ood,Variante C (Hybrid),0.10729990899562836,0.3004566431045532
lebenshilfe_ood,Variante C (Hybrid),0.8156161904335022,0.49940454959869385
lebenshilfe_ood,Variante C (Hybrid),0.8623548746109009,0.7076762318611145
lebenshilfe_ood,Variante C (Hybrid),0.04100000113248825,0.19172078371047974
lebenshilfe_ood,Variante C (Hybrid),0.8967334032058716,0.7172762155532837
lebenshilfe_ood,Variante C (Hybrid),0.30689653754234314,0.24304470419883728
lebenshilfe_ood,Variante C (Hybrid),0.6461988091468811,0.3059847056865692
lebenshilfe_ood,Variante C (Hybrid),0.053795136511325836,0.07320985943078995
lebenshilfe_ood,Variante C (Hybrid),0.360725075006485,0.20999658107757568
lebenshilfe_ood,Variante C (Hybrid),0.25100672245025635,0.2935868501663208
lebenshilfe_ood,Variante C (Hybrid),1.0,0.9916644096374512
lebenshilfe_ood,Variante C (Hybrid),0.23353752493858337,0.14966624975204468
lebenshilfe_ood,Variante C (Hybrid),0.3677442967891693,0.5177574157714844
lebenshilfe_ood,Variante C (Hybrid),0.48843827843666077,0.35537973046302795
lebenshilfe_ood,Variante C (Hybrid),0.9068047404289246,0.50860995054245
lebenshilfe_ood,Variante C (Hybrid),0.2951456308364868,0.24864552915096283
lebenshilfe_ood,Variante C (Hybrid),0.06203007698059082,0.20910169184207916
lebenshilfe_ood,Variante C (Hybrid),0.12171253561973572,0.07575506716966629
lebenshilfe_ood,Variante C (Hybrid),0.39821693301200867,0.41355782747268677
lebenshilfe_ood,Variante C (Hybrid),0.8416422009468079,0.6756209135055542
lebenshilfe_ood,Variante C (Hybrid),0.11018364131450653,0.1444031000137329
lebenshilfe_ood,Variante C (Hybrid),0.29120880365371704,0.12988893687725067
lebenshilfe_ood,Variante C (Hybrid),0.7326599359512329,0.4336177110671997
lebenshilfe_ood,Variante C (Hybrid),0.41704824566841125,0.25045275688171387
lebenshilfe_ood,Variante C (Hybrid),0.752913773059845,0.5866626501083374
lebenshilfe_ood,Variante C (Hybrid),0.32875367999076843,0.41960832476615906
lebenshilfe_ood,Variante C (Hybrid),0.8801214098930359,0.6841620802879333
lebenshilfe_ood,Variante C (Hybrid),0.4155268669128418,0.3516637980937958
lebenshilfe_ood,Variante C (Hybrid),0.20963828265666962,0.1703687310218811
lebenshilfe_ood,Variante C (Hybrid),0.4277108311653137,0.3709335923194885
lebenshilfe_ood,Variante C (Hybrid),0.8066783547401428,0.5204890370368958
lebenshilfe_ood,Variante C (Hybrid),0.5844183564186096,0.710839569568634
lebenshilfe_ood,Variante C (Hybrid),0.6001692414283752,0.4082302749156952
lebenshilfe_ood,Variante C (Hybrid),0.39419588446617126,0.20382505655288696
lebenshilfe_ood,Variante C (Hybrid),0.593863308429718,0.34815487265586853
lebenshilfe_ood,Variante C (Hybrid),0.28125,0.44391751289367676
lebenshilfe_ood,Variante C (Hybrid),0.33028361201286316,0.32931894063949585
lebenshilfe_ood,Variante C (Hybrid),0.7231968641281128,0.6008687019348145
lebenshilfe_ood,Variante C (Hybrid),0.40435606241226196,0.4576819837093353
lebenshilfe_ood,Variante C (Hybrid),0.0,0.08393427729606628
lebenshilfe_ood,Variante C (Hybrid),0.2323983907699585,0.3165086507797241
lebenshilfe_ood,Variante C (Hybrid),0.3947676718235016,0.27343952655792236
lebenshilfe_ood,Variante C (Hybrid),0.0,0.23272812366485596
lebenshilfe_ood,Variante C (Hybrid),0.056603774428367615,0.2138553112745285
lebenshilfe_ood,Variante C (Hybrid),0.6277602314949036,0.30083879828453064
lebenshilfe_ood,Variante C (Hybrid),0.3991455137729645,0.40194082260131836
lebenshilfe_ood,Variante C (Hybrid),0.3299304246902466,0.13257350027561188
lebenshilfe_ood,Variante C (Hybrid),0.1364651322364807,0.30275487899780273
lebenshilfe_ood,Variante C (Hybrid),0.9048365950584412,0.7135142683982849
lebenshilfe_ood,Variante C (Hybrid),0.4310847520828247,0.46761155128479004
lebenshilfe_ood,Variante C (Hybrid),0.38738441467285156,0.3468763530254364
lebenshilfe_ood,Variante C (Hybrid),0.8037540912628174,0.7489867210388184
lebenshilfe_ood,Variante C (Hybrid),0.20600366592407227,0.3104988932609558
lebenshilfe_ood,Variante C (Hybrid),0.16145789623260498,0.2622033655643463
lebenshilfe_ood,Variante C (Hybrid),0.11470085382461548,0.2455049604177475
lebenshilfe_ood,Variante C (Hybrid),0.37668776512145996,0.37255236506462097
lebenshilfe_ood,Variante C (Hybrid),0.9227080345153809,0.5604369640350342
lebenshilfe_ood,Variante C (Hybrid),0.20654219388961792,0.24731242656707764
lebenshilfe_ood,Variante C (Hybrid),0.7693057656288147,0.5187996029853821
lebenshilfe_ood,Variante C (Hybrid),0.030846185982227325,0.14207641780376434
lebenshilfe_ood,Variante C (Hybrid),0.5352266430854797,0.3642382323741913
lebenshilfe_ood,Variante C (Hybrid),0.9269744157791138,0.6138767004013062
lebenshilfe_ood,Variante C (Hybrid),0.494870126247406,0.368443101644516
lebenshilfe_ood,Variante C (Hybrid),0.5734096169471741,0.23584944009780884
lebenshilfe_ood,Variante C (Hybrid),0.2925332486629486,0.2629908323287964
lebenshilfe_ood,Variante C (Hybrid),0.7064117193222046,0.7156422138214111
lebenshilfe_ood,Variante C (Hybrid),0.8504930734634399,0.6656640768051147
lebenshilfe_ood,Variante C (Hybrid),0.168212890625,0.2215193510055542
lebenshilfe_ood,Variante C (Hybrid),0.3450442850589752,0.399868905544281
lebenshilfe_ood,Variante C (Hybrid),0.24368686974048615,0.22322604060173035
lebenshilfe_ood,Variante C (Hybrid),0.5980132222175598,0.5875085592269897
lebenshilfe_ood,Variante C (Hybrid),0.5753295421600342,0.5622312426567078
lebenshilfe_ood,Variante C (Hybrid),0.7025141716003418,0.5207850337028503
lebenshilfe_ood,Variante C (Hybrid),0.779717743396759,0.4659043550491333
lebenshilfe_ood,Variante C (Hybrid),0.20666319131851196,0.4324037730693817
lebenshilfe_ood,Variante C (Hybrid),1.0,0.5111594200134277
lebenshilfe_ood,Variante C (Hybrid),0.502109706401825,0.4575727880001068
lebenshilfe_ood,Variante C (Hybrid),0.8623574376106262,0.4120377004146576
lebenshilfe_ood,Variante C (Hybrid),1.0,0.6346048712730408
lebenshilfe_ood,Variante C (Hybrid),0.4799599051475525,0.31111496686935425
lebenshilfe_ood,Variante C (Hybrid),0.8200238347053528,0.39301884174346924
lebenshilfe_ood,Variante C (Hybrid),1.0,0.442408949136734
lebenshilfe_ood,Variante C (Hybrid),0.5157743692398071,0.329465389251709
lebenshilfe_ood,Variante C (Hybrid),0.6545882225036621,0.2908302843570709
lebenshilfe_ood,Variante C (Hybrid),0.8703962564468384,0.5084502696990967
lebenshilfe_ood,Variante C (Hybrid),0.7912667989730835,0.3761933445930481
lebenshilfe_ood,Variante C (Hybrid),0.13261163234710693,0.2777138650417328
lebenshilfe_ood,Variante C (Hybrid),0.5799498558044434,0.5653694868087769
lebenshilfe_ood,Variante C (Hybrid),1.0,0.871371865272522
lebenshilfe_ood,Variante C (Hybrid),0.30204081535339355,0.3744346499443054
lebenshilfe_ood,Variante C (Hybrid),0.4487309753894806,0.45935454964637756
lebenshilfe_ood,Variante C (Hybrid),0.09469922631978989,0.19925329089164734
lebenshilfe_ood,Variante C (Hybrid),0.26049089431762695,0.3166615068912506
lebenshilfe_ood,Variante C (Hybrid),0.6221461296081543,0.4772345721721649
lebenshilfe_ood,Variante C (Hybrid),0.5680129528045654,0.3382002115249634
lebenshilfe_ood,Variante C (Hybrid),0.3100045919418335,0.5786198973655701
lebenshilfe_ood,Variante C (Hybrid),0.7349498867988586,0.8805569410324097
lebenshilfe_ood,Variante C (Hybrid),0.6914453506469727,0.6301330924034119
lebenshilfe_ood,Variante C (Hybrid),0.662234902381897,0.5206220149993896
lebenshilfe_ood,Variante C (Hybrid),0.5098276138305664,0.690384030342102
lebenshilfe_ood,Variante C (Hybrid),0.676246166229248,0.725805401802063
lebenshilfe_ood,Variante C (Hybrid),0.9543424844741821,0.9102416038513184
lebenshilfe_ood,Variante C (Hybrid),0.13716813921928406,0.5110703110694885
lebenshilfe_ood,Variante C (Hybrid),0.6347723007202148,0.7024522423744202
lebenshilfe_ood,Variante C (Hybrid),0.8219373226165771,0.696793258190155
lebenshilfe_ood,Variante C (Hybrid),0.8348413705825806,0.5161902904510498
lebenshilfe_ood,Variante C (Hybrid),0.6596390604972839,0.4890606105327606
lebenshilfe_ood,Variante C (Hybrid),0.3333333432674408,0.4582349359989166
lebenshilfe_ood,Variante C (Hybrid),0.719261109828949,0.3089416027069092
lebenshilfe_ood,Variante C (Hybrid),0.8718934655189514,0.5666768550872803
lebenshilfe_ood,Variante C (Hybrid),0.48755431175231934,0.24637623131275177
lebenshilfe_ood,Variante C (Hybrid),0.2908777892589569,0.30863919854164124
lebenshilfe_ood,Variante C (Hybrid),0.9427159428596497,0.6587746143341064
lebenshilfe_ood,Variante C (Hybrid),0.5487000346183777,0.41632717847824097
lebenshilfe_ood,Variante C (Hybrid),0.617067813873291,0.7800588607788086
lebenshilfe_ood,Variante C (Hybrid),0.41357704997062683,0.6311442852020264
lebenshilfe_ood,Variante C (Hybrid),0.41630780696868896,0.36608684062957764
lebenshilfe_ood,Variante C (Hybrid),0.8395827412605286,0.5864143371582031
lebenshilfe_ood,Variante C (Hybrid),0.5780283808708191,0.4400794506072998
lebenshilfe_ood,Variante C (Hybrid),0.445872038602829,0.3988337516784668
lebenshilfe_ood,Variante C (Hybrid),0.30270490050315857,0.6612645983695984
lebenshilfe_ood,Variante C (Hybrid),0.9367388486862183,0.785794734954834
lebenshilfe_ood,Variante C (Hybrid),0.9424252510070801,0.6852460503578186
lebenshilfe_ood,Variante C (Hybrid),0.646568775177002,0.47933104634284973
lebenshilfe_ood,Variante C (Hybrid),0.9590544104576111,0.6465447545051575
lebenshilfe_ood,Variante C (Hybrid),0.5789695978164673,0.6731058359146118
lebenshilfe_ood,Variante C (Hybrid),0.750110387802124,0.7149969935417175
lebenshilfe_ood,Variante C (Hybrid),0.45049428939819336,0.2644628584384918
lebenshilfe_ood,Variante C (Hybrid),0.9403141140937805,0.7575660943984985
lebenshilfe_ood,Variante C (Hybrid),0.5795944333076477,0.4682832658290863
lebenshilfe_ood,Variante C (Hybrid),0.6974808573722839,0.7337397336959839
lebenshilfe_ood,Variante C (Hybrid),0.40289679169654846,0.5058695077896118
lebenshilfe_ood,Variante C (Hybrid),0.6189665198326111,0.5120913982391357
lebenshilfe_ood,Variante C (Hybrid),0.6717965602874756,0.7011624574661255
lebenshilfe_ood,Variante C (Hybrid),0.8107643723487854,0.6964725852012634
lebenshilfe_ood,Variante C (Hybrid),0.8300561904907227,0.5844891667366028
lebenshilfe_ood,Variante C (Hybrid),0.6382237672805786,0.4691525995731354
lebenshilfe_ood,Variante C (Hybrid),0.7945904731750488,0.4742715656757355
lebenshilfe_ood,Variante C (Hybrid),0.9470676779747009,0.6951690912246704
lebenshilfe_ood,Variante C (Hybrid),0.5847759246826172,0.539604663848877
lebenshilfe_ood,Variante C (Hybrid),0.4209575355052948,0.26225659251213074
lebenshilfe_ood,Variante C (Hybrid),0.873379647731781,0.50145024061203
lebenshilfe_ood,Variante C (Hybrid),0.7492480278015137,0.3634878098964691
lebenshilfe_ood,Variante C (Hybrid),0.5881979465484619,0.4933491051197052
lebenshilfe_ood,Variante C (Hybrid),0.5742971897125244,0.4449194669723511
lebenshilfe_ood,Variante C (Hybrid),0.18461182713508606,0.13678209483623505
lebenshilfe_ood,Variante C (Hybrid),0.17791606485843658,0.11723323166370392
lebenshilfe_ood,Variante C (Hybrid),0.1904536932706833,0.2907293140888214
lebenshilfe_ood,Variante C (Hybrid),0.15849801898002625,0.06781633198261261
lebenshilfe_ood,Variante C (Hybrid),0.2607296109199524,0.31693631410598755
lebenshilfe_ood,Variante C (Hybrid),0.29208436608314514,0.3068244159221649
lebenshilfe_ood,Variante C (Hybrid),0.17399093508720398,0.18364541232585907
lebenshilfe_ood,Variante C (Hybrid),0.2971014380455017,0.3201284408569336
lebenshilfe_ood,Variante C (Hybrid),0.42942431569099426,0.2852805256843567
lebenshilfe_ood,Variante C (Hybrid),0.901207447052002,0.19572938978672028
lebenshilfe_ood,Variante C (Hybrid),0.37224915623664856,0.31890368461608887
lebenshilfe_ood,Variante C (Hybrid),0.10947290807962418,0.11215517669916153
lebenshilfe_ood,Variante C (Hybrid),0.016393441706895828,0.15926720201969147
lebenshilfe_ood,Variante C (Hybrid),0.410540908575058,0.2248375415802002
lebenshilfe_ood,Variante C (Hybrid),0.6229929327964783,0.5045426487922668
lebenshilfe_ood,Variante C (Hybrid),0.30921369791030884,0.35065895318984985
lebenshilfe_ood,Variante C (Hybrid),0.12807656824588776,0.20591896772384644
lebenshilfe_ood,Variante C (Hybrid),0.21411947906017303,0.2708711326122284
lebenshilfe_ood,Variante C (Hybrid),0.1004566177725792,0.1217886283993721
lebenshilfe_ood,Variante C (Hybrid),0.16041794419288635,0.07268032431602478
lebenshilfe_ood,Variante C (Hybrid),0.04145818576216698,0.06440948694944382
lebenshilfe_ood,Variante C (Hybrid),0.6093466281890869,0.3950660824775696
lebenshilfe_ood,Variante C (Hybrid),0.6053528189659119,0.49493134021759033
lebenshilfe_ood,Variante C (Hybrid),0.8178752064704895,0.5707066655158997
lebenshilfe_ood,Variante C (Hybrid),0.4712871313095093,0.317469984292984
lebenshilfe_ood,Variante C (Hybrid),0.5208541750907898,0.24523454904556274
lebenshilfe_ood,Variante C (Hybrid),1.0,0.3363901376724243
lebenshilfe_ood,Variante C (Hybrid),0.4982316493988037,0.25994789600372314
lebenshilfe_ood,Variante C (Hybrid),0.699881374835968,0.5693138837814331
lebenshilfe_ood,Variante C (Hybrid),0.3498293459415436,0.31455639004707336
lebenshilfe_ood,Variante C (Hybrid),0.24913254380226135,0.12179570645093918
lebenshilfe_ood,Variante C (Hybrid),0.11387711763381958,0.1662817895412445
lebenshilfe_ood,Variante C (Hybrid),0.2375776469707489,0.3933173418045044
lebenshilfe_ood,Variante C (Hybrid),0.2768022119998932,0.18597252666950226
lebenshilfe_ood,Variante C (Hybrid),0.2577117085456848,0.37665095925331116
lebenshilfe_ood,Variante C (Hybrid),0.3327292501926422,0.35522881150245667
lebenshilfe_ood,Variante C (Hybrid),0.668067216873169,0.3637811243534088
lebenshilfe_ood,Variante C (Hybrid),0.15640273690223694,0.3170143961906433
lebenshilfe_ood,Variante C (Hybrid),0.5183133482933044,0.41700759530067444
lebenshilfe_ood,Variante C (Hybrid),0.4700387418270111,0.49004799127578735
lebenshilfe_ood,Variante C (Hybrid),0.3294367790222168,0.3934100270271301
lebenshilfe_ood,Variante C (Hybrid),0.9007707238197327,0.6601288318634033
lebenshilfe_ood,Variante C (Hybrid),0.4570135772228241,0.5337675213813782
lebenshilfe_ood,Variante C (Hybrid),0.20665083825588226,0.07404053956270218
lebenshilfe_ood,Variante C (Hybrid),0.19961611926555634,0.23063573241233826
lebenshilfe_ood,Variante C (Hybrid),0.29228243231773376,0.40813326835632324
lebenshilfe_ood,Variante C (Hybrid),1.0,0.9790967106819153
lebenshilfe_ood,Variante C (Hybrid),0.6438871622085571,0.43916240334510803
lebenshilfe_ood,Variante C (Hybrid),0.7253456115722656,0.49079814553260803
lebenshilfe_ood,Variante C (Hybrid),0.7088838219642639,0.3854235112667084
lebenshilfe_ood,Variante C (Hybrid),0.5295836329460144,0.3007902503013611
lebenshilfe_ood,Variante C (Hybrid),0.252136766910553,0.2498469054698944
lebenshilfe_ood,Variante C (Hybrid),0.5036880970001221,0.46941593289375305
lebenshilfe_ood,Variante C (Hybrid),0.0880376324057579,0.09508802741765976
lebenshilfe_ood,Variante C (Hybrid),0.23645783960819244,0.19727835059165955
lebenshilfe_ood,Variante C (Hybrid),0.302526593208313,0.30290305614471436
lebenshilfe_ood,Variante C (Hybrid),0.8370646834373474,0.5064122676849365
lebenshilfe_ood,Variante C (Hybrid),0.5457324385643005,0.45703306794166565
lebenshilfe_ood,Variante C (Hybrid),0.6010695099830627,0.6451029777526855
lebenshilfe_ood,Variante C (Hybrid),0.5783641338348389,0.49846571683883667
lebenshilfe_ood,Variante C (Hybrid),0.574698805809021,0.4761042296886444
lebenshilfe_ood,Variante C (Hybrid),0.48816028237342834,0.4163438081741333
lebenshilfe_ood,Variante C (Hybrid),0.0,0.2610459625720978
lebenshilfe_ood,Variante C (Hybrid),0.44146502017974854,0.38267841935157776
lebenshilfe_ood,Variante C (Hybrid),1.0,0.5300241112709045
lebenshilfe_ood,Variante C (Hybrid),0.05292792618274689,0.08247853070497513
lebenshilfe_ood,Variante C (Hybrid),0.6147403717041016,0.4246424734592438
lebenshilfe_ood,Variante C (Hybrid),0.8037676811218262,0.2947290241718292
lebenshilfe_ood,Variante C (Hybrid),0.6955516934394836,0.5709192752838135
lebenshilfe_ood,Variante C (Hybrid),0.6931030750274658,0.4756104648113251
lebenshilfe_ood,Variante C (Hybrid),0.6544324159622192,0.3623867332935333
lebenshilfe_ood,Variante C (Hybrid),0.9140418767929077,0.49013209342956543
lebenshilfe_ood,Variante C (Hybrid),0.19273898005485535,0.1354302316904068
lebenshilfe_ood,Variante C (Hybrid),0.5346999168395996,0.2911953628063202
lebenshilfe_ood,Variante C (Hybrid),0.28293752670288086,0.4038750231266022
lebenshilfe_ood,Variante C (Hybrid),0.9885740280151367,0.5174850225448608
lebenshilfe_ood,Variante C (Hybrid),0.19084328413009644,0.08591698110103607
lebenshilfe_ood,Variante C (Hybrid),0.7587647438049316,0.4641246795654297
lebenshilfe_ood,Variante C (Hybrid),0.7648351788520813,0.5373616218566895
lebenshilfe_ood,Variante C (Hybrid),0.2728772461414337,0.14147354662418365
lebenshilfe_ood,Variante C (Hybrid),0.0583035871386528,0.06959137320518494
lebenshilfe_ood,Variante C (Hybrid),0.7731760144233704,0.11098922044038773
lebenshilfe_ood,Variante C (Hybrid),0.13426241278648376,0.2064143419265747
lebenshilfe_ood,Variante C (Hybrid),0.6339976787567139,0.3008676767349243
lebenshilfe_ood,Variante C (Hybrid),0.529503345489502,0.3369264602661133
lebenshilfe_ood,Variante C (Hybrid),0.36794647574424744,0.35603609681129456
lebenshilfe_ood,Variante C (Hybrid),0.6315172910690308,0.4159489870071411
lebenshilfe_ood,Variante C (Hybrid),0.7918993234634399,0.37975388765335083
lebenshilfe_ood,Variante C (Hybrid),0.5290124416351318,0.196827694773674
lebenshilfe_ood,Variante C (Hybrid),0.5664682388305664,0.3985787630081177
lebenshilfe_ood,Variante C (Hybrid),0.714595377445221,0.42915579676628113
lebenshilfe_ood,Variante C (Hybrid),0.8078745007514954,0.7432458996772766
lebenshilfe_ood,Variante C (Hybrid),0.0961923822760582,0.3380519151687622
lebenshilfe_ood,Variante C (Hybrid),0.2783018946647644,0.14362744987010956
lebenshilfe_ood,Variante C (Hybrid),0.9469547867774963,0.7952101230621338
lebenshilfe_ood,Variante C (Hybrid),0.6733567714691162,0.4886248707771301
lebenshilfe_ood,Variante C (Hybrid),0.6527824401855469,0.8330894708633423
lebenshilfe_ood,Variante C (Hybrid),1.0,0.8392753005027771
lebenshilfe_ood,Variante C (Hybrid),0.7758620977401733,0.872137188911438
lebenshilfe_ood,Variante C (Hybrid),0.42105263471603394,0.28677651286125183
lebenshilfe_ood,Variante C (Hybrid),0.9387755393981934,0.6949143409729004
lebenshilfe_ood,Variante C (Hybrid),0.3133159279823303,0.3921474814414978
lebenshilfe_ood,Variante C (Hybrid),0.0,0.01108917873352766
lebenshilfe_ood,Variante C (Hybrid),0.3861386179924011,0.42479798197746277
lebenshilfe_ood,Variante C (Hybrid),0.7062057852745056,0.6178296804428101
lebenshilfe_ood,Variante C (Hybrid),0.5201511383056641,0.4098573923110962
lebenshilfe_ood,Variante C (Hybrid),0.24953532218933105,0.14831194281578064
lebenshilfe_ood,Variante C (Hybrid),0.9519230723381042,0.6591793298721313
lebenshilfe_ood,Variante C (Hybrid),0.30603447556495667,0.32495439052581787
